wavelength,relint
19.47699,6200.0
19.5172,1900.0
19.53914,160000.0
19.54808,140000.0
19.60492,67000.0
19.62137,110000.0
19.64272,15000.0
19.64535,6800.0
19.69205,6100.0
20.0542,890.0
20.1733,790.0
20.18597,7800.0
20.23806,1800.0
20.4581,260.0
20.60965,1100.0
20.77118,39000.0
20.78311,200.0
20.78311,200.0
20.81668,8900.0
20.87239,310.0
20.94159,75000.0
20.97306,15000.0
20.99124,52000.0
20.99764,7500.0
21.19296,10000.0
21.25073,1500.0
21.26624,29000.0
21.38914,1600.0
21.6306,240.0
21.65886,10000.0
21.69044,1700.0
21.7621,1500.0
21.8121,560.0
22.23931,900.0
22.36426,10000.0
22.54086,22000.0
22.5509,790.0
22.58506,8800.0
22.62223,10000.0
22.6414,2100.0
22.7918,260.0
22.8584,540.0
22.98277,5200.0
23.10447,16000.0
23.12917,14000.0
23.16656,28000.0
23.1693,560.0
23.17292,88000.0
23.18533,18000.0
23.20477,5300.0
23.22568,37000.0
23.234,7000.0
23.24431,49000.0
23.25446,55000.0
23.261,2000.0
23.27223,460.0
23.274,40000.0
23.29474,8100.0
23.30182,88000.0
23.3036,34000.0
23.331,62000.0
23.37642,9500.0
23.43389,54000.0
23.47583,36000.0
23.47951,25000.0
23.50823,1400.0
23.56653,34000.0
23.57396,1200.0
23.58085,25000.0
23.58859,2100.0
23.60834,29000.0
23.6176,1100.0
23.62466,4800.0
23.64524,97000.0
23.65966,26000.0
23.67789,4200.0
23.68337,14000.0
23.68722,7200.0
23.80499,1300.0
23.83931,8100.0
23.89299,1200.0
23.97346,17000.0
23.98601,14000.0
24.00546,14000.0
24.00829,9800.0
24.02236,67000.0
24.02886,3500.0
24.05733,17000.0
24.1464,4300.0
24.1668,4200.0
24.18499,2000.0
24.22839,10000.0
24.31749,7900.0
24.32596,2900.0
24.33777,130000.0
24.36781,6900.0
24.37043,19000.0
24.403,630.0
24.40968,11000.0
24.45401,19000.0
24.45401,19000.0
24.51524,52000.0
24.5229,950.0
24.54876,26000.0
24.56039,16000.0
24.59374,21000.0
24.59982,4900.0
24.68568,4600.0
24.69426,1800.0
24.69426,1800.0
24.70969,1900.0
24.74572,9000.0
24.75402,6600.0
24.8091,520.0
24.84259,910.0
24.8634,99.0
24.87423,680.0
24.9295,5.0
25.3521,23.0
26.0672,85.0
26.56968,20000.0
27.03629,130.0
27.1692,8.0
28.9688,2.0
28.9845,2.0
29.0306,3.0
67.7885,25.0
67.9819,12.0
68.1416,120.0
68.5717,290.0
69.2318,220.0
70.0808,24.0
70.4158,170.0
70.4447,47.0
70.9202,110.0
71.5575,610.0
71.8181,420.0
72.8082,460.0
73.2133,35.0
73.5552,160.0
73.8852,640.0
73.9516,310.0
74.0022,1200.0
74.0764,520.0
74.1134,530.0
74.1134,530.0
74.2565,320.0
74.4783,20.0
74.5363,360.0
74.8932,460.0
75.7162,600.0
78.2648,240.0
78.4588,340.0
78.4588,270.0
79.4,990.0
80.1529,130.0
80.1683,390.0
80.4119,820.0
80.5443,200.0
84.9236,190.0
86.0035,49.0
88.3407,170.0
88.4703,210.0
90.24,52.0
95.04,38.0
99.13,25.0
99.13,25.0
99.13,25.0
99.96,110.0
99.96,110.0
100.17,120.0
101.026,6.0
101.6072,8.0
104.88,190.0
106.65,32.0
107.3953,1300.0
108.0637,330.0
108.0735,310.0
109.5343,1600.0
111.758,2400.0
114.1435,2500.0
114.5037,1200.0
114.6899,170.0
116.3882,710.0
116.6187,1200.0
116.6301,340.0
117.1658,170.0
117.3777,250.0
117.3921,220.0
117.4051,380.0
118.0819,470.0
120.8372,250.0
122.6651,340.0
123.9688,240.0
126.3843,52.0
126.5011,290.0
126.5989,630.0
127.0141,230.0
127.7788,150.0
133.2381,790.0
201.537,67.0
218.269,2.0
358.655,556.0
375.917,838.0
469.879,32.0
489.363,59.0
494.267,127.0
498.859,60.0
572.115,534.0
