wavelength,relint
485.449,1.0
485.622,2.0
485.8129,9.0
486.5938,3.0
487.3995,10.0
488.4321,4.0
489.284,6.0
489.769,2.0
490.761,2.0
490.8395,1.0
491.4315,6.0
492.9533,7.0
493.0735,8.0
493.2674,7.0
494.404,9.0
494.6,6.0
495.0104,10.0
496.01,2.0
496.136,7.0
496.365,1.0
497.1194,10.0
497.479,2.0
497.604,3.0
498.836,3.0
500.516,4.0
500.88,3.0
500.88,3.0
501.892,4.0
502.043,3.0
502.452,3.0
504.998,3.0
506.4,2.0
506.822,7.0
508.38,10.0
509.725,3.0
510.981,5.0
511.908,8.0
512.131,2.0
512.131,2.0
512.131,2.0
512.806,0.0
513.067,2.0
513.067,2.0
513.666,2.0
513.666,2.0
513.666,2.0
514.731,14.0
515.504,8.0
516.119,1.0
516.119,1.0
516.119,1.0
516.255,9.0
517.548,6.0
519.342,9.0
521.843,8.0
524.084,2.0
524.506,9.0
524.749,11.0
525.677,8.0
525.733,8.0
527.812,17.0
527.87,10.0
528.214,9.0
529.36,7.0
529.395,9.0
529.843,12.0
530.12,16.0
530.688,15.0
532.353,6.0
532.84,8.0
534.991,3.0
535.239,3.0
535.575,3.0
535.651,7.0
535.853,7.0
536.717,7.0
538.905,7.0
539.569,10.0
540.494,3.0
540.494,3.0
541.676,2.0
546.898,6.0
553.301,12.0
556.658,9.0
581.744,10.0
638.556,9.0
644.773,5.0
649.014,7.0
649.986,1.0
650.46,3.0
654.775,9.0
657.578,4.0
661.138,12.0
662.158,18.0
662.937,10.0
664.451,4.0
664.747,14.0
666.799,18.0
667.419,15.0
670.776,14.0
672.48,12.0
673.41,16.0
678.237,1.0
678.59,6.0
679.612,4.0
680.796,3.0
686.226,15.0
687.435,12.0
689.612,10.0
693.244,5.0
701.538,12.0
701.731,0.0
703.14,2.0
707.193,10.0
707.264,20.0
708.457,18.0
712.413,15.0
714.176,4.0
717.179,11.0
717.592,10.0
720.366,4.0
720.59,1.0
721.194,2.0
721.75,10.0
722.555,9.0
722.84,0.0
723.439,4.0
724.329,1.0
725.288,3.0
727.067,12.0
728.898,1.0
730.685,3.0
731.514,7.0
731.63,14.0
731.668,10.0
733.541,0.0
734.759,3.0
737.014,0.0
737.134,7.0
737.627,4.0
737.996,12.0
739.727,4.0
740.813,10.0
741.76,2.0
741.924,8.0
743.22,3.0
743.994,4.0
744.172,5.0
745.045,5.0
745.785,10.0
746.004,1.0
747.332,4.0
747.535,3.0
748.458,5.0
749.192,3.0
749.518,8.0
750.687,15.0
750.768,17.0
750.865,0.0
751.159,0.0
751.598,4.0
752.385,10.0
753.115,3.0
754.099,4.0
754.429,12.0
755.205,0.0
755.486,1.0
756.625,9.0
757.826,4.0
759.575,1.0
762.526,0.0
768.767,0.0
770.48,2.0
772.039,3.0
774.264,1.0
777.319,2.0
777.595,2.0
779.449,4.0
779.734,3.0
780.503,2.0
780.953,1.0
784.222,4.0
786.79,3.0
787.428,2.0
787.579,1.0
788.183,1.0
789.557,1.0
789.99,6.0
795.511,1.0
798.109,8.0
803.07,0.0
809.847,5.0
811.753,3.0
816.184,1.0
816.184,1.0
816.184,1.0
816.309,0.0
816.406,0.0
816.585,1.0
816.696,0.0
817.221,10.0
817.337,9.0
817.8,9.0
817.913,8.0
818.242,10.0
818.779,1.0
818.978,0.0
819.057,1.0
819.268,9.0
819.475,9.0
819.83,8.0
819.917,8.0
820.01,1.0
820.213,1.0
