wavelength,relint
0.8092,3.0
0.92216,10.0
0.92216,10.0
0.9266,2.0
0.9266,2.0
0.93167,30.0
0.932,50.0
3.8769,60.0
3.8823,120.0
4.0022,120.0
4.008,200.0
4.2294,250.0
4.2363,400.0
4.2523,6.0
4.2596,10.0
4.7231,250.0
4.731,400.0
6.3152,400.0
6.3295,700.0
6.5672,35.0
6.5847,60.0
