wavelength,relint
291.1769,11.0
291.5243,2.0
291.5578,8.0
296.4169,3.0
296.6098,4.0
297.2769,4.0
297.9049,5.0
298.0449,3.0
299.0673,4.0
300.1696,5.0
300.2977,8.0
300.5958,10.0
300.5958,10.0
300.6565,5.0
300.7681,7.0
300.7681,7.0
300.8318,9.0
300.957,7.0
301.1534,9.0
301.1534,9.0
301.2825,8.0
301.2825,8.0
301.3357,11.0
301.4158,7.0
301.4469,8.0
301.5974,7.0
302.0173,5.0
302.5218,7.0
302.5705,9.0
302.7577,1.0
302.7577,1.0
302.7976,7.0
302.8736,9.0
303.1929,3.0
303.1929,3.0
303.2084,12.0
303.2458,9.0
303.6402,7.0
303.9461,8.0
303.9461,8.0
304.3991,2.0
308.1391,9.0
309.0376,10.0
309.1536,8.0
309.7477,9.0
310.2588,3.0
310.4049,8.0
311.3611,11.0
312.2521,17.0
312.3921,13.0
312.9334,17.0
313.4218,17.0
313.472,22.0
313.8335,19.0
313.968,17.0
314.7827,3.0
316.7571,9.0
316.8634,13.0
316.9865,7.0
316.9865,7.0
319.2358,3.0
319.3061,3.0
320.0688,3.0
321.5877,10.0
321.6618,11.0
321.7915,12.0
327.0855,16.0
327.3437,17.0
327.5622,1.0
327.7566,17.0
328.7472,21.0
328.9981,17.0
329.4992,14.0
330.1407,10.0
330.5005,17.0
330.6449,17.0
336.0105,3.0
336.0279,2.0
337.0279,6.0
337.1683,9.0
337.4077,1.0
337.4899,1.0
337.5582,3.0
337.5606,2.0
337.6436,3.0
337.7146,21.0
339.0209,23.0
340.7273,17.0
340.971,16.0
341.9841,6.0
342.0571,7.0
342.8509,2.0
343.7144,8.0
345.3094,4.0
345.4736,6.0
345.792,10.0
345.8936,8.0
345.9988,8.0
346.8421,4.0
347.0281,20.0
347.0676,21.0
347.1402,6.0
347.4926,5.0
347.8219,3.0
348.8173,4.0
348.8258,6.0
349.449,6.0
349.5235,8.0
349.6276,8.0
349.7771,3.0
350.1669,4.0
350.5839,6.0
350.7416,3.0
351.1655,5.0
351.4823,2.0
351.6027,3.0
351.6794,4.0
351.7307,1.0
353.3004,2.0
353.92,1.0
354.3499,2.0
354.5044,1.0
354.9091,3.0
355.0857,1.0
356.6568,2.0
357.4838,3.0
358.1487,4.0
360.5124,3.0
360.553,2.0
364.656,3.0
366.2502,1.0
366.7903,3.0
366.9472,3.0
368.3326,1.0
371.2741,25.0
372.732,27.0
372.9225,14.0
373.5784,15.0
373.9762,20.0
374.1639,11.0
374.888,6.0
374.9486,30.0
376.14,9.0
376.2465,19.0
377.7421,16.0
379.4361,14.0
380.2032,4.0
380.2985,19.0
381.3706,6.0
382.1538,15.0
383.029,13.0
383.3074,12.0
383.5855,4.0
384.2815,15.0
384.3587,14.0
384.7892,14.0
385.0797,14.0
385.1032,17.0
385.1471,15.0
385.2383,9.0
385.6134,16.0
385.7166,17.0
386.3502,17.0
386.4125,11.0
386.4426,17.0
386.4667,16.0
387.2439,10.0
387.4092,12.0
387.5796,13.0
388.2192,20.0
388.2446,13.0
388.313,14.0
389.3516,11.0
389.6304,10.0
390.7455,15.0
391.1957,20.0
391.2107,16.0
391.7537,7.0
391.9285,18.0
392.6584,5.0
394.50375,19.0
395.43619,20.0
397.2065,8.0
397.32562,24.0
397.4821,6.0
398.2714,18.0
398.5418,7.0
399.2757,5.0
400.7462,7.0
402.3858,5.0
402.6312,5.0
403.2248,7.0
403.2483,5.0
403.3155,8.0
403.5068,9.0
404.1289,9.0
404.1951,7.0
404.4942,8.0
404.6113,7.0
404.7799,6.0
404.8214,11.0
405.4081,9.0
405.4081,9.0
405.4081,9.0
405.4528,8.0
405.4528,8.0
406.0599,13.0
406.0599,13.0
406.1028,12.0
406.2936,14.0
406.5044,7.0
406.9623,20.0
406.9886,21.0
407.1233,14.0
407.2157,23.0
407.5862,24.0
407.7715,6.0
407.8842,17.0
408.3895,15.0
408.4652,13.0
408.51125,19.0
408.7152,15.0
408.8268,9.0
408.9288,19.0
409.29289,17.0
409.414,11.0
409.5644,15.0
409.6188,11.0
409.6525,15.0
409.6929,9.0
409.7258,17.0
409.7258,17.0
409.8243,14.0
410.3001,14.0
410.47231,16.0
410.4993,18.0
410.6019,9.0
410.7091,13.0
410.7333,6.0
410.8753,9.0
410.9287,6.0
410.9839,6.0
411.0198,10.0
411.07858,15.0
411.2022,15.0
411.3835,12.0
411.4502,8.0
411.9215,22.0
412.028,17.0
412.0544,14.0
412.14619,14.0
412.9321,11.0
413.28004,17.0
414.0703,8.0
414.1933,12.0
414.2065,12.0
414.2268,10.0
414.3324,9.0
414.3516,12.0
414.3736,12.0
414.5699,6.0
414.5907,10.0
414.6076,13.0
415.3298,18.0
415.653,13.0
416.9225,15.0
418.5449,19.0
418.9789,20.0
419.2518,12.0
419.626,6.0
419.6701,10.0
422.1703,7.0
422.4796,6.0
423.793,9.0
424.5519,6.0
425.3895,15.0
425.4121,15.0
425.7549,9.0
427.3104,11.0
427.424,10.0
427.5551,16.0
427.5994,11.0
427.6281,11.0
427.6748,15.0
427.7427,14.0
427.7427,14.0
427.7706,6.0
427.7892,12.0
427.9156,7.0
428.1318,11.0
428.2964,14.0
428.3249,9.0
428.3727,12.0
428.4002,6.0
428.4393,7.0
428.5687,15.0
428.7734,5.0
428.882,13.0
428.882,13.0
429.1254,14.0
429.1857,7.0
429.2211,13.0
429.2954,2.0
429.4781,15.0
430.2858,9.0
430.2858,9.0
430.307,8.0
430.3609,11.0
430.3825,15.0
430.539,10.0
430.5965,4.0
430.5965,4.0
430.6354,5.0
430.7233,12.0
430.8999,11.0
430.8999,11.0
431.2107,11.0
431.3442,12.0
431.5393,8.0
431.5393,8.0
431.5828,7.0
431.7138,19.0
431.77,11.0
431.9629,19.0
432.2445,5.0
432.479,6.0
432.5758,15.0
432.7465,12.0
432.7851,6.0
432.8586,11.0
