1.198081999731166469e+01,-7.655987421599112608e+00,-6.639124250932975535e+00,-3.530958097862535450e+00,3.772352278894181676e+00
1.143917988912598993e+01,-7.140549253623134973e+00,-6.220232995972847512e+00,-3.739266011069118267e+00,1.198352572911735470e+00
1.041685606457925672e+01,-2.101377379112374655e+00,2.474416351684499471e+00,2.289719412215543315e+00,-4.176663510182820005e+00
1.133397200139802230e+01,-6.337000265616272721e+00,-4.558164713798569245e+00,-2.561709475152653681e+00,-2.457510267552055483e-01
1.164248458984929613e+01,-8.713531651138016088e+00,-9.098629307176620884e+00,-5.045674300914158472e+00,6.961143842977852714e+00
9.770726677542372229e+00,-5.931536096320819240e+00,-4.797257452748740825e+00,-3.225095633596795075e+00,-9.751293404764185269e-01
-5.680368345429422483e+00,1.301216060414790299e+01,1.340317161837793813e+00,-4.357956482311625024e+00,8.660697871787856883e+00
1.253639261711604469e+01,-5.353625763761232115e+00,-1.887398350378809209e+00,-1.257647939627437317e-01,-2.680969247298691793e-01
-1.961916687486541377e+01,-9.293688795889861964e+00,5.051010212103817842e+00,-6.375953265826175276e+00,-6.064186284009259076e+00
-5.605348423128186930e+00,1.181658665102033723e+01,2.631711294605549423e+00,-3.524871814945909065e+00,6.624015143501982728e+00
8.717325936072473525e+00,3.050332542982083783e-01,5.008550107749905500e+00,3.547662214256793067e+00,-4.075852693611281552e+00
-1.508168654185318580e+01,1.051865734259560625e+01,-1.022279923727679041e+01,-3.309113892241243526e+00,-7.749944464659930254e+00
1.240308147867583699e+01,-7.118114207898488033e+00,-5.335265152078466855e+00,-2.569221422655542320e+00,2.472672624837583655e+00
-1.550401200704144244e+01,1.212515679944292657e+01,-7.951157443342714792e+00,-7.489473873616168120e+00,-6.535566083109690894e+00
1.126066990417054647e+01,-1.912607374244190916e+00,2.934472593947346386e+00,2.876153948839905716e+00,-1.912376995668868762e+00
-1.030305875325896992e+01,1.070623740555274495e+01,-1.258273869988382110e+01,-4.552195604096125336e+00,1.629922078940396313e+00
1.378749839098465912e+01,-6.532821245667388865e+00,-3.250919853068444443e+00,-4.637491709239252025e-01,3.163026971767400664e+00
-6.705847604000731543e+00,1.424383055741166082e+01,9.111054332988965498e+00,1.059199586261507092e-01,2.810807404483919303e-01
6.782614345857199467e+00,9.625220655758356392e-01,5.423759010577059669e+00,3.460387862050885666e+00,-6.054796682316516687e+00
5.669882327231620778e+00,3.759814511293928074e+00,7.891671472882594074e+00,4.379892146897877758e+00,-4.107842774830118060e+00
-7.707409286083477085e+00,1.245091512145545742e+01,-3.402068869568466880e+00,-6.163451777059503200e+00,6.211824810696843890e+00
1.187230411206152603e+01,-8.711182913724528021e+00,-8.945584875131713076e+00,-4.939663663650956771e+00,6.890335666811695958e+00
9.884398825871137717e+00,-9.360125901071089105e-01,3.425873698750347085e+00,3.025028586772366523e+00,-5.900767279224541362e-01
8.401950740244208404e+00,1.988501685730580948e-01,5.039484557588194136e+00,3.377731706297928849e+00,-6.371077484098339738e+00
4.928697953788076624e+00,4.595444102332849390e+00,7.750821845445306835e+00,4.018471614777167744e+00,-5.771202020325574278e-01
1.117206526497492369e+01,-2.572867359789661634e+00,2.016011411055827818e+00,2.322966349761685922e+00,-1.979519673956010806e+00
1.205298840777815350e+01,-4.172437770738783414e+00,-2.048544188351976159e-01,1.298766685076805372e+00,1.416570436239692254e+00
-1.541223237160451731e+01,1.237769647007885787e+01,-7.644436526874556215e+00,-7.566596520107137458e+00,-5.843086260353384631e+00
-3.603060453256035078e+00,1.204477536160218598e+01,9.120986427798223328e-01,-4.083154957218860126e+00,1.192276616230170028e+01
-1.138903667777587003e+01,1.059974516878280681e+01,-1.201430947943284977e+01,-3.799888092670742346e+00,-1.133978726264312176e+00
7.888343525023874037e+00,-2.229391430572620347e+00,1.147850349095579148e+00,5.858084791398813218e-01,-6.809364776638192396e+00
6.776023113230348116e+00,1.815549425493501623e+00,6.375890135156971006e+00,3.926205960110443094e+00,-5.547697262520554062e+00
1.271160556231025041e+01,-8.864710926195233043e+00,-8.669945276581556115e+00,-4.648727707747033477e+00,6.819861638606411702e+00
1.113860897516197745e+01,-8.303990447171599953e+00,-8.740152443585227360e+00,-4.967429066967991247e+00,5.672725443960239922e+00
-1.712826099629580057e+01,1.199741504774830991e+00,-7.806112164369126916e+00,8.354867653835569286e+00,-1.073491308316762449e+01
1.162776434654955793e+01,-1.896212914748370393e+00,2.575572242155759639e+00,3.005490656272022498e+00,3.073979239852761669e+00
7.859083631855455998e+00,2.105175177163489231e+00,6.075958621141565708e+00,3.961295123251201478e+00,7.715337236994176395e-01
1.225383814762287393e+01,-5.632961360926815431e+00,-2.552208176598929956e+00,-5.617940857645791208e-01,5.794381373004050539e-01
1.035693197973887791e+01,-3.124810146098609742e+00,8.514572009970993172e-01,1.138762951427579662e+00,-4.025400273484592617e+00
-2.877857092598475219e+00,1.109038780058516238e+01,1.148621362862399309e+01,3.476199919201629740e+00,-4.795215821730938188e+00
3.618940489744431943e+00,4.092995901230064071e+00,8.456592611562500750e+00,4.362342651253471537e+00,-9.009066224360479325e+00
1.344496712218919310e+00,6.342539223418826921e+00,1.001865984708164703e+01,4.598844399477245659e+00,-8.730229931094745766e+00
-8.282688859456962760e+00,1.377896911149372983e+01,-8.713313339031377724e-01,-5.545412445089949571e+00,5.355684527977626175e+00
9.737763821477226855e+00,-3.222440277878376502e+00,4.048005475070713399e-01,6.437502645691166592e-01,-4.240414324553460901e+00
9.757120415236164135e+00,-4.689373875029340333e+00,-2.411384073094115177e+00,-1.621111835708502591e+00,-3.794590824167779264e+00
8.826728985792108517e+00,1.697925622431758930e+00,6.092714336860881374e+00,4.016958150410755657e+00,-8.056355000429399338e-01
1.039418958293281037e+01,-5.177189582254296596e+00,-2.786280421387595574e+00,-1.404924421622466557e+00,-1.355187530727644640e+00
1.134906482164137209e+01,-1.227620421238320603e+00,3.425183984249906999e+00,3.316875580271209767e+00,1.647890299087148236e+00
1.147757370410962174e+01,-4.701320461942081863e+00,-1.294963715305019081e+00,-9.353774913524065537e-02,-2.221740418036609821e+00
1.111944325871723116e+01,-4.771031136677728490e+00,-1.677484972502346183e+00,-5.079830600907300209e-01,-2.475315912801247631e+00
1.209927064696848831e+01,-6.969717320795202120e+00,-5.276490859990035531e+00,-2.757614441445782383e+00,1.451978153126974869e+00
-7.992649932757230680e+00,1.367793539547826853e+01,-9.523520105216906062e-01,-5.576402368313476465e+00,5.930012644516107656e+00
3.741649159151217763e+00,8.170560548841534043e+00,8.944550817598019066e+00,3.219750426370604490e+00,3.179255226464797079e+00
1.101059419341414269e+01,-4.966768120071885839e+00,-2.038777977501870176e+00,-6.670988036152093459e-01,-1.237469135172782453e+00
9.161054638302223552e+00,-2.154482322221382251e+00,1.793029057547347316e+00,1.825218329558346619e+00,-2.393365510830704590e+00
1.166608619069029551e+01,-3.747682125320030533e+00,4.449463356984018070e-01,1.209149859364445856e+00,-2.871919175383977230e+00
1.216014981536438100e+01,-7.299529932221205719e+00,-5.813863187228037965e+00,-2.966255422384698637e+00,2.822775259715245344e+00
4.963461751112698828e+00,6.851413791586558055e+00,7.650524101768493068e+00,2.932120497157773453e+00,5.729457834364053426e+00
1.074540156545529968e+01,-7.294959346964425606e+00,-6.891315413014793556e+00,-4.153530389505670328e+00,2.911444039516432269e+00
7.861241893986025353e+00,4.555803434900319027e-01,5.184996120642855644e+00,3.390430832269324402e+00,-6.180357454498942360e+00
4.443196950773947052e+00,6.698991418616817128e+00,6.949403888576521027e+00,2.448653625400598166e+00,6.486166123880114931e+00
4.755207065885139528e+00,6.237627970577568348e+00,7.730686950019066472e+00,3.163704008004611268e+00,2.496369313252518651e+00
1.119602003869931828e+01,-8.366613577471449403e+00,-8.773717785249647960e+00,-4.954014973004999156e+00,6.580466569022628498e+00
6.474484490138843640e+00,3.708768009575706959e+00,7.115485799492304864e+00,3.875075052680457599e+00,-7.069340697828092601e-01
-1.617873552245151103e+01,1.162420770853886332e+01,-9.282193910583588448e+00,-6.788505091676553249e+00,-8.687611219632493942e+00
1.092912330388476860e+01,-2.893493277132977770e+00,1.462586056161452097e+00,1.803484643473120430e+00,-2.948537970142848241e+00
1.148785955600567199e+01,-8.022919250229385568e+00,-7.858376367583335131e+00,-4.523076746674163040e+00,4.761808532657574311e+00
-1.744897419313693376e+01,4.750236384923154365e-01,-7.177588911404816585e+00,9.270113821615668215e+00,-1.030234562833764222e+01
9.907636516861289877e+00,-4.233211057557336732e-01,4.117267538174516517e+00,3.409199458351291234e+00,-3.798718538541931422e-01
-9.448239220422022910e+00,1.437464178735888964e+01,-2.049480029775632595e+00,-5.897007509566328132e+00,2.580427602661220732e+00
1.151586433711710278e+01,-5.855443167039286578e+00,-3.443595576524059787e+00,-1.623770120220791036e+00,-7.005097322828176543e-01
9.715610871088399492e+00,-4.636360480981097432e+00,-2.329956863438323644e+00,-1.578829197180714017e+00,-3.914880352582674750e+00
-1.580898093521139458e+01,1.418378427393677477e+01,-8.057112642374322675e+00,-5.730811578354498614e+00,-6.302373940502492999e+00
1.169268142447764269e+01,-3.751337338419481249e+00,3.580073841360699727e-01,1.490534310762932746e+00,-2.870631574313625145e-01
-2.382168356534335985e+01,-1.005128269302019639e+01,-7.019715501645596767e+00,1.890954736335046604e+01,7.944987174370590211e+00
1.207557150048804573e+01,-7.207102063226932032e+00,-5.709119213014264282e+00,-2.956697278040900656e+00,2.573232591825716398e+00
7.250929102172568586e-01,1.015640999779907361e+01,8.867364540030253650e+00,2.102485478096807636e+00,3.148921587901308605e+00
4.880078107073416938e+00,4.707843494186498390e+00,8.297888395027873898e+00,4.339030645648806583e+00,-2.473423880642102279e+00
-1.704461013183121310e+01,1.079707473920491934e+00,-7.985455713225102947e+00,8.302823849213336160e+00,-1.013302843216833082e+01
9.828454696287701964e+00,-3.510999415709228799e+00,-2.216150617042332571e-02,7.311336824679890434e-01,-1.699756476483126333e+00
-1.469892089592756967e+01,1.144899221838033299e+01,-6.678238528858156720e+00,-7.203716874377776413e+00,-7.519162211266534612e+00
-2.830159449627761603e+01,-2.081045008490906056e+01,1.243898069601821810e+01,-1.234065183883473615e+01,4.786976419376156588e-01
1.182607144418555123e+01,-5.928596446761499550e+00,-3.425074539772490656e+00,-1.619390926747332093e+00,-1.014543800694551523e+00
1.081361414064690507e+01,-6.897416059846552372e+00,-6.160598146636870887e+00,-3.868405474631030128e+00,8.123399737508458784e-01
1.231245916818223840e+01,-8.399906898197182059e+00,-7.912238200673411548e+00,-4.288141354048143228e+00,5.377643984309147029e+00
8.525996128423400933e+00,-1.932898829604438484e+00,1.983825281875523316e+00,1.622893881920294490e+00,-4.881072563332956804e+00
-3.901546454314721579e+00,1.235453478452054910e+01,5.069650049485281418e-01,-4.338109099555372161e+00,1.247043199800705260e+01
9.904739933480001923e+00,-5.276616707138348517e-01,3.956893172071533016e+00,3.338650700149655925e+00,-5.442763355918490281e-02
-1.657231822074766825e+01,1.085182973747371049e+00,-7.460079052682279332e+00,8.079951039297604609e+00,-9.924479244105400610e+00
-5.878685965039450068e+00,1.421591452067961470e+01,4.781288995073869508e+00,-2.677848979374859439e+00,6.389627911086686929e+00
8.652771244386281424e+00,1.491568945787784983e+00,5.438343813959460427e+00,3.800472599462400236e+00,1.646057896830705580e+00
-1.252224903758461183e+00,1.083691328076469240e+01,7.548639602827660333e+00,6.492117142268252206e-01,4.677911167401551218e+00
-1.807317577182162438e+01,8.330845419599305912e-02,-8.571754993077689733e+00,9.687690472560820609e+00,-8.796162351996359874e+00
1.223425745637081441e+01,-7.608773670849583226e+00,-6.429291355623308668e+00,-3.373977268366008531e+00,3.504539120632520710e+00
1.012941340549135560e+01,-7.633227760658089167e+00,-8.090960019188749186e+00,-4.820416279702203433e+00,4.519434003244982456e+00
-2.772974510370969625e+01,-1.932684953588350041e+01,1.049310902811288493e+01,-7.702124357373467234e+00,1.048008231903077014e+00
7.757535109410988561e+00,1.417087480131022259e+00,6.184929493247750543e+00,3.967526735451645692e+00,-4.907866093709608357e+00
-1.747139101200255240e+01,9.315317855968796579e-01,-5.736881450058883836e+00,8.587200392778941094e+00,-1.146227546831687860e+01
1.161763618881730942e+01,-4.538109920702364519e+00,-9.281235100832168072e-01,7.379023807867480800e-01,8.453790952130022518e-01
